,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
303913,4PMdq7Q7xOFrY424ZelZEb,Radio,60,214574,1,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],2012-11-12,0.423,0.857,2,-5.173,1,0.0687,0.188,2.63e-05,0.105,0.196,75.024,4
393912,0H9BiuF3SUDr8LR8WuF7et,Katakan Sejujurnya,32,211720,0,['Endang S Taurina'],['5e0vSkPgz0PeU4DUBBMbWn'],1990,0.647,0.488,2,-9.457,1,0.0292,0.339,1.2e-05,0.14,0.495,111.894,3
244648,0CWIrDQJ9A6vvyhwAzLDeF,Love Lost,53,216067,0,['The Temper Trap'],['4W48hZAnAHVOC2c8WH8pcq'],2009-08-10,0.551,0.579,7,-7.353,1,0.0362,0.0235,0.766,0.108,0.343,122.551,4
384865,2WIeaLzBv73GW6t1rB9qsJ,"За тех, кто в море",19,216440,0,['Mashina Vremeni'],['3OCZhm9zNElyNJNrwG9pC4'],1993-05-27,0.718,0.762,0,-7.311,1,0.0278,0.0252,0.0022,0.133,0.708,134.115,4
323910,3pfjjUpIITa2MHOjNUmln2,Na Kisi Ki Ankh Ka Noor Hoon,0,217255,0,['Rajkumari'],['1MmP6hxFlp8Wfv6afPqXRN'],1948-12-31,0.359,0.0714,7,-18.509,0,0.0426,0.995,0.935,0.11,0.226,130.943,4
236117,4tS5dKpK9prMVZb2n1WUHk,Dolor,22,181342,0,['Malacates Trebol Shop'],['6Nc4k4Y5rX6YgnBsoXGJjG'],1999-07-17,0.603,0.874,5,-4.774,1,0.062,0.222,3.86e-06,0.259,0.833,147.92,4
464217,5BkuzeWF8UnEG4WA89lBO9,Vettel,60,167120,1,['Mister V'],['5qisLjDrKoHMI9zOK2hfzs'],2021-01-15,0.84,0.64,11,-6.573,0,0.15,0.342,1.4e-06,0.0872,0.662,95.016,4
431452,41LYIGgUQ5w9ho73akgzgE,Eu Queria Tanto Ter,19,260012,0,['J Neto'],['2WBLbBFP83f1shyR7YTuaE'],1988,0.577,0.262,6,-15.066,1,0.0358,0.177,0.0,0.193,0.421,133.76,4
283232,0QXI3kywIedGsknN9kLtAL,Homem mau,11,290173,0,['GNR'],['6zo2w5Asb1DMFZErdRDrrK'],1992,0.683,0.756,2,-10.86,1,0.0457,0.0546,0.0662,0.154,0.602,123.601,4
372059,3FFFZPT4glZe381sTosGvp,Veda Makamı,41,267960,0,['Gökhan Tepe'],['6C2dcLMiM7ReleaXaiHsw5'],2012-12-13,0.495,0.362,6,-7.442,0,0.0598,0.783,0.0,0.092,0.347,79.823,4
328114,472YoGht2z4MHVwT1JuCkF,045 - Unternehmen Grüne Hölle - Teil 11,29,94973,0,['TKKG Retro-Archiv'],['0i38tQX5j4gZ0KS3eCMoIl'],1987-01-01,0.735,0.384,1,-10.921,1,0.957,0.726,0.0,0.0948,0.569,83.1,3
215584,2DZFuG4uRU7yLUaYFLC6SY,Shio Shio,23,237867,0,"['Diomedes Diaz', 'Juancho Rois']","['66NweiA3nU84k1S3SZdTSG', '0ZDAU5BLvLXTYqlrjW6KF1']",1992,0.589,0.596,6,-9.404,1,0.0444,0.218,0.000124,0.038,0.969,113.548,4
251206,4Q86gqqSCz1Fo0mxAeXlWU,Milonga del Cordobés,9,233000,0,['Carlos Benavides'],['0uYO4uf3j0tjxAPyDZhWWM'],1994-11-07,0.4,0.156,9,-21.507,1,0.059,0.913,0.000674,0.11,0.594,83.237,4
206701,7BBvW5iNHNk5PCfPb8gi2f,Es Tarde Ya,22,223582,0,['Agua Marina'],['5ZAR5Usb11xw4KENbEE8uZ'],1990,0.751,0.605,4,-8.777,0,0.0493,0.251,0.00216,0.0884,0.896,91.616,4
203736,4QYIzvrzUMCHuF6GDgQNFp,Tomorrow's Love (Morir Un Poco),9,166320,0,['Hugo Montenegro & His Orchestra and Chorus'],['0nAYZn357xMuhaIrsW5mMC'],1968-06-24,0.169,0.458,4,-8.828,0,0.0301,0.321,0.443,0.133,0.276,177.425,4
391861,1haNYruz5VzlMCJRandZTv,Piazza Bella Piazza - 2006 Digital Remastered,15,323686,0,['Claudio Lolli'],['6x919AU6p0wfsUAdWV6M5K'],1976-04-07,0.355,0.815,0,-5.786,0,0.0379,0.509,3.85e-06,0.311,0.452,106.962,4
156824,3IWeoyg62s8w27RhV0IWB1,Un Nuevo Amanecer,49,309987,0,['Maná'],['7okwEbXzyT2VffBmyQBWLz'],2012-10-26,0.419,0.703,2,-7.542,1,0.0286,0.046,0.00706,0.0865,0.816,144.644,4
257537,0Bnpv7MltamCGwaZtmceaJ,Runaway,12,133240,0,['The Ventures'],['2GaayiIs1kcyNqRXQuzp35'],1963-01-01,0.451,0.707,9,-13.337,1,0.0286,0.619,0.0658,0.161,0.968,166.177,4
195236,4MKZSY7Tkayq3w6KfuB7rQ,Contigo Quiero Estar,37,246760,0,['Selena y los Dinos'],['1WwQf298ZQr1yX8L4wjXpy'],1989,0.613,0.721,1,-3.079,0,0.0284,0.301,0.0,0.072,0.567,104.608,4
483836,6bqEXiVWr5HXoVDra619nm,Bi de Indianer,17,71267,0,['Globi'],['7p5EwRiUqxJxnOCcULTHex'],1989-05-13,0.408,0.76,1,-7.493,1,0.447,0.908,0.0,0.671,0.846,168.464,3
373181,79uNZz8eAVcHc3nFtR6pEA,Deli Divane,48,236062,0,['Buray'],['1qZ684TB9E1BjH58btdtYd'],2016-11-11,0.526,0.933,11,-3.903,1,0.0843,0.253,7.62e-06,0.413,0.851,119.551,4
513429,0djjV21F5MDmtFhAJGRmXo,Ham To Barbad Huye,0,177781,0,['Hameeda Bano'],['6JZ1sy3S9KeHrIP8DhQQ4F'],1947-12-31,0.721,0.0142,0,-15.364,1,0.384,0.994,0.00268,0.101,0.614,118.953,4
444001,0XWfxQBDCKR7FTxBAENYXV,Ditmas,54,218627,0,['Mumford & Sons'],['3gd8FJtBJtkRxdfbTu19U2'],2015-05-04,0.527,0.776,0,-5.887,1,0.0438,0.00563,0.00436,0.0853,0.571,144.101,4
17616,30YNb0l05HG1SBUADpnH1P,"Barber_ Medea Suite, Op. 23 - 1. Parodos",0,150520,0,['Samuel Barber'],['4XDJurjQCnWLlE7KLZCT9x'],1943-01-01,0.226,0.161,0,-12.785,1,0.0363,0.895,0.708,0.11,0.042,111.534,4
561538,2PZR7FcWfSTlXr5lQgVZKd,夏陰、ピアノを弾く,46,94001,0,['ヨルシカ'],['4UK2Lzi6fBfUi9rpDt6cik'],2017-06-28,0.43,0.358,2,-20.434,1,0.0529,0.957,0.863,0.138,0.248,159.908,4
411629,5aZvTxYnr8QRJo1x4Ef8Xu,The Kodamas,21,233493,0,['Joe Hisaishi'],['7nzSoJISlVJsn7O0yTeMOB'],1996,0.515,0.286,7,-16.706,1,0.0692,0.955,0.675,0.368,0.289,180.403,4
318897,2Cay3nt0KIC2a6WI0wtv89,Litla stúlkan við hliðið,4,201410,0,['Elly Vilhjálms'],['77uegHgrSqU3H84aK4H8lU'],1994-01-01,0.466,0.341,10,-9.81,1,0.0319,0.392,0.00101,0.125,0.343,121.216,3
46561,23Uv9xqLumDqEBNIdHhCcO,I Hope That I Don't Fall In Love With You,62,233533,0,['Tom Waits'],['7x83XhcMbOTl1UdYsPTuZM'],1973-03-06,0.539,0.296,0,-11.74,1,0.0253,0.918,0.0056,0.127,0.545,85.622,4
557865,3JpjNLYhcPt6hoc6tyE1HL,M 〜もうひとつのラブストーリー〜,34,303107,0,['RSP'],['5O2mC2Qd9HSGuisFTl1FM8'],2008-08-27,0.725,0.519,0,-7.55,1,0.0329,0.352,0.0,0.0976,0.531,123.699,3
278131,5rfYJVUHhqX8V6nuRJArzN,同一種米養百樣人為什麼養出你這個賤人,29,191787,0,['Serrini'],['0u3m5Sy2zsq4Gk0aduH9s7'],2014-04-03,0.603,0.714,0,-7.502,1,0.11,0.221,0.0,0.522,0.315,142.975,4
261053,2ynAGZMMcMMyubug1sIaU3,Hovada,10,185000,0,['Horkýže Slíže'],['1Vokrr21dze8HRk1oeWq9o'],1994-11-04,0.348,0.702,2,-8.927,1,0.131,0.332,0.00012,0.175,0.929,120.369,1
405712,14RFTIzHi6yQoewuixDdX4,"Surah Al-'Araaf, Ayat 54-56",40,85000,0,['Ustaz Khairul Anuar Al-Hafiz'],['0eFZ8UkG27m92xxiiJs5oh'],2014-01-01,0.442,0.192,7,-13.64,0,0.0411,0.986,0.00763,0.137,0.459,122.826,3
554892,59FjgmH5yTa0afbSSmMWJC,RUSSIAN ROULETTE - Original Version,32,239200,0,['HOTEI'],['4cShXyYZpvnVZYeE3Oukns'],2002-03-06,0.435,0.977,2,-3.889,1,0.129,0.00149,0.248,0.297,0.511,172.953,4
167055,5OMEEkJ7qJmjaX1ozwpnpS,Princess Of The Dawn,31,377133,0,['Accept'],['3JDIAtVrJdQ7GFOX26LYpv'],1986-01-01,0.63,0.496,2,-13.902,1,0.034,0.0196,0.045,0.175,0.422,128.595,4
482438,0AslNWPULysotd0DO5zKkn,Meu Nome E Ninguem,5,105091,0,['Luiz Bonfá'],['174ThXFgQg2VCq9r3m8ceb'],1960-11-25,0.462,0.51,0,-9.344,1,0.0579,0.757,0.365,0.111,0.702,196.574,4
80326,239lhERVxtn9GHGUGUU7Ox,Best of 2007: Stronger / Umbrella / My Love / What Goes Around / Irreplaceable / Home,41,177567,0,['Anthem Lights'],['7kwEvDE8e7EBGKh5bLczqQ'],2015-10-16,0.286,0.427,0,-6.547,1,0.042,0.688,0.0,0.146,0.404,79.303,4
450747,2J1QZwy0FvKUXEogmlWY8l,Dibalik Hari Ini,43,195438,0,['Dhyo Haw'],['2E41eUjiy7zLMmGReoBrww'],2016-05-20,0.684,0.566,5,-10.085,1,0.0474,0.55,0.0,0.149,0.893,94.934,4
352980,3DJZ4gUNqtoAwciXdTfdUi,Hello,0,194933,0,"['KAROL G', 'Ozuna']","['790FomKkXshlbRYZFtlgla', '1i8SpTcr7yvPOmcqrbnVXY']",2021-04-14,0.802,0.839,7,-4.294,0,0.0592,0.465,5.18e-05,0.117,0.861,94.997,4
542969,3iFYpwdH6hqZOzYBXaVBcc,Kačā Karmu,25,143755,1,['Edavārdi'],['6DTzn5I7ckMyeB2ChPQCef'],2014-12-12,0.801,0.806,10,-5.678,0,0.347,0.156,0.0,0.34,0.87,102.399,4
409890,3rpoGF7QMYAxlPS5PClXcH,因為我在乎,26,217000,0,['史俊鵬'],['2iQ8fGA3VWzwQrYj0ZZYev'],1989-05-01,0.546,0.363,5,-15.086,1,0.0306,0.0356,1.44e-05,0.0993,0.597,75.905,4
323171,23UrAQkpPDm0lyokbduSlN,Allir Með (feat. Egill Ólafsson),26,232256,0,"['Steindi Jr.', 'Egill Ólafsson']","['4YXcE4pT7k4CLJ4SI9mtwE', '4EYftd8N7pujRjEkIxAZbE']",2016-01-07,0.877,0.567,11,-9.033,1,0.109,0.0988,0.0,0.224,0.962,105.007,4
335369,6o0lKLXqt5xDC8Eoc2Ct9V,ไม่มีอารมณ์หายใจ,0,269031,0,"['ด็อกเตอร์ฟู', 'Various Artists']","['4ta6zAmFjt5b9nU0o8nzcT', '0LyfQWJT6nXafLPZqxe9Of']",2013-11-07,0.608,0.839,6,-3.414,0,0.0405,0.318,0.0,0.149,0.609,138.045,4
172097,0PWlWKLkOoz1oaSrTpdEqv,Fly Away,32,229627,0,['Lutricia McNeal'],['15CJJkRAJlTG8kA8Eo1f4x'],1999,0.737,0.868,11,-4.326,0,0.0304,0.0161,0.00245,0.144,0.689,129.954,4
176156,4Fs3aB0EZKgiVtFcCNelHH,Raha ei tekeytymällä lopu (feat. Pyhimys & Huge L),31,305093,0,"['Steve iVander', 'Pyhimys', 'Huge L']","['392PkA8oglxChKKHaxm0VF', '3MaQwUQBigrjcMYHk8bDKm', '3CsfzUptehCikRLWMHr1dB']",2013-05-17,0.721,0.685,4,-7.73,0,0.115,0.479,3.89e-05,0.172,0.561,86.993,4
466083,3bbVPVAL3ulmu3kNGJ9EDF,It's Expected I'm Gone,34,125000,0,['Minutemen'],['0z6zRFzl5njXWLVAisXQBz'],1984-07-24,0.617,0.688,7,-10.82,1,0.13,0.0122,0.0173,0.0629,0.269,86.769,4
427135,6VHvhh6EHW8vxNbW9vvDNA,Quiero Saber De Ti,54,228680,0,['Xochilt'],['2aHIy41xJKMsudwVFxCfoB'],2015-09-08,0.781,0.46,0,-9.292,1,0.0472,0.213,1.07e-05,0.147,0.896,150.022,4
354327,51AzQU9B1Dc4zIQX6mvTuB,Sara - Remastered 2018,27,271027,0,['Antonello Venditti'],['3hYLJPJuDyblFKersEaFd6'],1978,0.528,0.799,11,-6.639,1,0.0436,0.0104,0.0,0.104,0.513,110.198,4
141132,4CjLp84JmIqzInzYxYZoAS,I'm Gonna Make You Mine,29,162320,0,['Lou Christie'],['5bLcI9Jo6RyrrHzG9veVyn'],1969-01-01,0.703,0.722,4,-6.475,1,0.035,0.565,1.94e-05,0.28,0.973,125.396,4
5846,0uqUdZ0hJqTc45QDqjQni8,Bonde Errado,0,162017,0,['Jayme Vogeler'],['0PpwOn0KOvd3lYFsaUANuZ'],1930-06-20,0.795,0.511,5,-12.406,1,0.0663,0.989,0.166,0.526,0.964,120.29,4
123009,6Tkm9RJqs0UAuJYx9ei6xS,"Partita No. 1 in B Minor, BWV 1002: II. Double",0,142507,0,"['Johann Sebastian Bach', 'Jascha Heifetz']","['5aIqB5nVVvmFsvSdExz408', '7yaBUcdjmqPP2vIv6F5bFD']",1946,0.419,0.0867,7,-24.027,1,0.0875,0.99,0.853,0.309,0.975,85.153,4
35821,2hiyBTmktBYzvLixq5V2v4,Mo' Onions,33,177067,0,"[""Booker T. & the M.G.'s""]",['2vDV0T8sxx2ENnKXds75e5'],1962,0.724,0.427,5,-9.166,0,0.0321,0.855,0.895,0.143,0.605,126.363,4
189358,4RHBR2gViB6ePCkr8HTmiY,Pilou pilou hé,16,132627,0,['Gilbert Bécaud'],['31GFatrHl2ijnS4ZAWA9s0'],1959,0.634,0.39,7,-9.293,1,0.0559,0.595,0.0,0.0689,0.647,96.623,4
142441,4iPZOFNk8nZBCxc4trZ1V7,German Mustard,28,175493,0,['Townes Van Zandt'],['3ZWab2LEVkNKiBPIClTwof'],1972,0.643,0.266,0,-16.235,1,0.0829,0.784,8.42e-05,0.117,0.404,109.587,4
233247,1FNOOCgUSFgmbH9YZ6ZgX5,Some Day I'll Be a Farmer,22,171653,0,['Melanie'],['6sOP8RUFR0q0nBOBOXGdBK'],1971-07-01,0.718,0.22,10,-14.58,1,0.0578,0.737,0.0,0.126,0.52,97.222,4
514663,0J2eui90xHDcgYQ1aToXNc,Jhan Jhan Payal Baje,1,197107,0,['Lata Mangeshkar'],['61JrslREXq98hurYL2hYoc'],1951-01-01,0.538,0.114,1,-16.385,1,0.0517,0.993,0.179,0.147,0.313,120.48,4
472176,1GXOAftyY6LE3ErZZOzRJ5,Canción De Amor Para Francisca,15,203384,0,['León Gieco'],['5yoimVE1rbc3kAx4uwr7eq'],1980-06-29,0.651,0.218,7,-17.763,1,0.0382,0.416,0.000112,0.0785,0.468,105.793,3
170477,2u2hIyLXxO06AudM88TmgF,Legacy,36,242973,0,['The Gone Jackals'],['2WjyVlDPA8rmWCjY8pRiFG'],1995,0.305,0.882,11,-13.521,1,0.0706,0.00014,0.249,0.388,0.477,125.519,4
477829,31PgkRlu7xToxA0PjHoMf7,Ráptame del fin,44,229813,0,['Lucybell'],['3rqpBcetrJVphNTRHDv9ht'],2006,0.48,0.616,11,-5.363,0,0.0306,0.235,0.0,0.15,0.583,170.888,3
462676,1lSteYSLTvg0eGBWUSZTxK,"Une belle fille à aimer - De ""Mulan""/Bande Originale Française du Film",41,145027,0,"['Marie Galey', 'Thierry Ragueneau', 'Pierre Francois Pistorio', 'Michel Vigné', 'Chorus - Mulan']","['2nRoZVPU4hOowe9L4gtks4', '0uUEBNTne0kL8dCatkKbn1', '0GKqgSvsiMAnOK3ZB2PWjb', '1wQuzbB0oVi3t8yVCkcx4W', '4KpdqBDU2C5gB3vhdojuqA']",2014-01-01,0.403,0.566,4,-10.166,1,0.0546,0.515,0.0,0.578,0.806,89.824,4
15932,7BNgnjtcTp42V5yPn7ASqR,Le coq d'or: Cortège des noces - Remastered,0,208720,0,"['Nikolai Rimsky-Korsakov', 'Pierre Monteux']","['2kXJ68O899XvWOBdpzlXgs', '5fL4LVKRLKkyN1Xalpt0xx']",1941,0.395,0.521,0,-12.891,1,0.039,0.905,0.926,0.188,0.26,126.742,4
581921,5N93hk1vAdIorXlYCiBYPv,Yours to Keep,43,193467,0,['Teddybears'],['3gqv1kgivAc92KnUm4elKv'],2000,0.723,0.588,0,-6.942,1,0.0367,0.0338,0.0344,0.482,0.484,135.921,4
564267,4ealThbNteDVxs9x68l9qX,I'll Play The Blues For You - Live,11,396240,0,['Albert King'],['5aygfDCEaX5KTZOxSCpT9o'],1988-01-01,0.448,0.517,2,-13.09,0,0.0752,0.609,0.0706,0.634,0.82,99.42,4
103870,7CuvLZX8l4ldfTQJzhPVJE,The Wild Frontier,29,243787,0,"['Bruce Hornsby', 'The Range']","['2iM28IgKg89v1o7BTQAVPo', '4374DY0rBAi0pCV6F9i00Y']",1986-06-02,0.59,0.676,2,-10.441,1,0.0356,0.288,2.1e-05,0.237,0.842,112.36,4
72850,76a47vlZKvdJeotrpMYuvQ,Angela,56,226840,0,['Saian Supa Crew'],['6XaUaXu0cGAFK1AlQkl1b6'],1999-10-24,0.784,0.631,11,-7.715,1,0.0958,0.0904,0.00844,0.0264,0.964,87.955,4
437785,4SCH5CuivFcShLpTg8lYOf,Bumbum Granada,53,187925,0,"[""Mc's Zaac & Jerry Smith""]",['6WblGc5J26o230eRVSNGV3'],2016-04-29,0.965,0.811,1,-1.756,0,0.134,0.314,0.000148,0.187,0.161,130.015,4
143237,5xaYdp5iX7QP2mVyQUQFPY,私のフランソワーズ,27,311067,0,['Yumi Arai'],['5W7F9IM2vsR9EDCk5T2Uqz'],1974-10-05,0.465,0.397,7,-8.685,1,0.0257,0.584,2.33e-05,0.0431,0.257,134.996,4
528575,0agx7SrnAXA1nxjUU8nW98,Jorse Jorse,37,279893,0,"['Daler Mehndi', 'Geetha Madhuri']","['6wa1AsxB9oJP7lwNSmbcYx', '5qhGpFQDS0CHw4cKeCzaai']",2009-06-27,0.758,0.828,2,-7.426,1,0.354,0.348,0.000655,0.0425,0.748,173.95,4
54646,70H6sWVx9av1ShluLpNOJ2,Cuccurucucù - Remastered,54,253093,0,['Franco Battiato'],['4lianjyuR1tqf6oUX8kjrZ'],1981,0.724,0.704,9,-7.414,1,0.0551,0.132,0.00158,0.0797,0.734,92.667,4
482687,2S5dWTvikIpUOkfLXQaCrx,De Aff,25,184053,0,['Schlieremer Chind'],['7rIUdjBPONoOaN8UfbGx4O'],1972-01-01,0.635,0.428,7,-10.742,1,0.0651,0.778,0.0,0.666,0.761,112.624,1
89971,6LoUZOblf5MRWJTWKHHN6b,We Can't Stop,28,231240,0,['Miley Cyrus'],['5YGY8feqx7naU7z4HrwZM6'],2017-12-22,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,4
580212,3nPWVglt7hUQxeErVfKjC5,Don't Turn Around,17,177547,0,['Eddie Meduza'],['3cMEiDsx9VpGvF71hUGswS'],1990,0.676,0.844,9,-5.347,1,0.034,0.123,0.000611,0.106,0.986,118.454,4
437497,16hNlIcMYkJTlCr4MH9GLT,No Silêncio,56,314640,0,['Ministério Zoe'],['6bxqwbU9pD8GXcuSmNSSHU'],2015-05-09,0.512,0.32,8,-9.227,0,0.0313,0.586,0.0,0.113,0.131,132.149,4
203454,2ledphSJOhf4O8rMuNIi9q,Historia de Amor,5,182803,0,['Julio Jaramillo'],['6HqPNOo6OV9rPbEY7MP9T8'],1965,0.466,0.296,0,-11.736,1,0.0535,0.835,0.0,0.116,0.623,203.332,3
471183,2TDMIGkGd8qHi8ekAOLz1e,Afraid to Say Hello,0,196176,0,['Charlie Barnet'],['4SPws2VXOmZIiRTp75mzsb'],1940,0.401,0.136,10,-13.019,0,0.0357,0.985,0.00182,0.374,0.286,84.067,4
77645,0TRxczXDfEW7FJj9SaxMbX,Gambler - 2004 Remastered Version,9,239560,0,['Whitesnake'],['3UbyYnvNIT5DFXU4WgiGpP'],2004,0.601,0.91,11,-7.694,0,0.0443,0.00338,0.00666,0.0688,0.517,104.516,4
479479,2FyKZ35cDojbqabaNJ76pW,Sea Diver,25,173707,0,['Mott The Hoople'],['6ysQi6NI88X627t2srsWz6'],1972,0.314,0.219,1,-11.842,1,0.0344,0.467,5.47e-06,0.0762,0.177,100.872,4
334393,2ImYfV5SOPW8IGcohsAhJ6,Saving All My Love for You,40,204307,0,['Susan Wong'],['3stKuoGxVciVL8qXRRbzxI'],2009-05-25,0.524,0.0944,5,-12.907,1,0.0381,0.957,0.0,0.102,0.375,92.241,3
107477,1gPwAnimmoEt2y3LXa9ysx,Emenius Sleepus,51,103973,0,['Green Day'],['7oPftvlwr6VrsViSDV7fJY'],1994-02-01,0.199,0.975,10,-5.609,1,0.0559,0.000109,0.0,0.23,0.758,177.442,4
469170,2dQ57ZnnK2f9o0b848x67M,Warm Feeling,21,242760,0,['Lindisfarne'],['4AgFg0hHythyklEs4t7XKt'],1978-01-01,0.513,0.518,7,-12.043,1,0.0357,0.426,0.000634,0.0918,0.585,86.934,4
137927,2BpuijGecsE9wEhrGxXnCK,Banana Boy,14,153493,0,['Les Baxter'],['35pV6EUbherudlvAftoueR'],1959-01-01,0.56,0.791,0,-10.394,1,0.0491,0.735,0.867,0.103,0.826,152.244,4
417081,5jPBmIFbjnERaWeickvTkS,"Hi-Lili, Hi-Lo",9,161267,0,['Richard Chamberlain'],['1Kpw1Yu7PGX4iqfmL1qbJ0'],1962-02-03,0.274,0.124,0,-19.212,1,0.0329,0.864,0.000125,0.113,0.218,84.285,3
45487,2HXCv5FthzYdj3547VVeLr,Ponteio (with Stanley Turrentine),34,231200,0,"['Astrud Gilberto', 'Stanley Turrentine']","['5rX2c1zow6hCph8PnnU3kF', '2dRsXWVnkku2cMDtV1h6NP']",1971,0.544,0.376,5,-15.989,0,0.0567,0.599,0.000143,0.169,0.718,113.299,4
523921,4uMviGXMakQlhzfSB8mTRf,Nenjukkule Innarendru,36,294640,0,"['S. P. Balasubrahmanyam', 'S. Janaki']","['2ae6PxICSOZHvjqiCcgon8', '5Xpg6PBSUOoho2lI9qLjiu']",1993,0.759,0.445,0,-9.478,1,0.0498,0.924,0.000124,0.0779,0.817,142.554,3
260029,68iATBlsZlmNRGOF6ZpB6V,Pokus o útek,5,212013,0,"['Milan Lasica', 'Jaroslav Filip']","['4RNoYK520rFS5Uturh27K4', '5iivFhWPFZDLAxvtvZUOkw']",1987-01-01,0.31,0.397,0,-11.65,1,0.0348,0.187,0.00732,0.128,0.188,95.933,4
293433,2ir2N6OpU79pHAgeEdr8JU,Paraskevi Κai 13,24,283374,1,"['Mikros Kleftis', 'Zinon', 'LEX']","['1WNkrtDTdQ5izZf5L372i9', '2Apfi4pZgMf6x5asqcOOKN', '3ObDUGvTK5W2QJqBQyIkm1']",2009-02-23,0.74,0.531,8,-6.706,0,0.167,0.115,0.0,0.0744,0.579,83.024,4
46626,2YyxBmzk2l7NzyBakN3TdM,ひこうき雲,56,206164,0,['Yumi Arai'],['5W7F9IM2vsR9EDCk5T2Uqz'],1973-11-20,0.403,0.432,3,-9.028,1,0.0261,0.366,0.00696,0.0957,0.246,171.848,4
430139,0UwbRM54niBObvqpYZBCiJ,Canário malandrinho,21,154827,0,['Tião Carreiro & Paraíso'],['2nyp615W8UwgHGdkrqmjwk'],1978,0.712,0.874,4,-1.626,1,0.034,0.733,0.0,0.0953,0.916,104.604,4
545309,5n9RlX9m9EVMhaAGuDlFSI,Külmale maale,21,153373,0,['J.M.K.E.'],['29gCWEgzaA9LjSy2dVnSD7'],2011,0.197,0.985,3,-4.503,1,0.133,0.0957,6.75e-05,0.0593,0.402,174.708,4
310033,4CEDeNrT77jVZ9z500wMwl,Someone To Hold Me Tonight,18,250693,0,['Søren Sko'],['4ruCd7bxMWp8oKlPCvZZJD'],1998-01-01,0.645,0.597,10,-6.352,1,0.0303,0.0649,0.0,0.208,0.662,203.961,4
266406,5tV19whXFVjGsg0yqhtCOk,Why Me?,5,133227,0,['Brenda Lee'],['4cPHsZM98sKzmV26wlwD2W'],1962-10-15,0.738,0.579,0,-7.416,1,0.0372,0.39,0.0,0.121,0.844,122.231,4
418125,1BKd7crFWRyRJSXvd2QSnj,Buletin de stiri,12,304080,0,['Cargo'],['511WAmWVOiJXWoFS2V6jGw'],1998-01-01,0.442,0.614,2,-6.384,0,0.0323,0.223,8.2e-05,0.0687,0.37,126.559,4
438604,5j9fgeC08dPMUcUpx0WwCn,Miracle (feat. Vic Brow),54,209697,0,"['JØRD', 'Vic Brow']","['2dhLVCzAEMbAu1SSkAoOGV', '1GoCvVwfqLj1J5DdnVS3ZI']",2018-10-05,0.643,0.841,4,-5.95,0,0.0407,0.162,7.02e-05,0.268,0.321,123.93,4
514360,0CTfNKLcckpbVRDeVBdFIS,Teri Duniya Men Dil Lagta Nahin,16,200707,0,['Mukesh'],['4etv0ut4ws0GbXBtolzf5e'],1950-01-01,0.35,0.257,0,-12.507,1,0.0332,0.837,0.247,0.398,0.32,92.082,4
15513,3dCEko8bsFtq6XAfdeLwJ8,Ek Do Teen Char Panch,0,208878,0,['Charlie'],['22izgkg6mNDao0U6YMeacE'],1941-12-31,0.598,0.185,3,-12.533,1,0.13,0.994,0.21,0.174,0.869,95.185,4
399998,3A22uqfe8OfNkeqJj4Fmc1,APPARTENGO - Il sangue (feat. Massimo Pericolo),59,255449,1,"['Marracash', 'Massimo Pericolo']","['5AZuEF0feCXMkUCwQiQlW7', '1El4YQA8oCXX7ynFSxRTFq']",2020-03-27,0.782,0.637,3,-5.892,0,0.0911,0.198,0.0,0.171,0.801,129.981,4
186329,1GLco0U2FinSfaZuAXWsw3,Fences,54,198973,0,['Paramore'],['74XFHRwlV6OrjEM0A2NCMF'],2007-06-11,0.452,0.82,11,-4.508,0,0.0325,0.00153,0.0,0.21,0.838,202.108,4
562239,0NZNtJar3qon6oVIR6XjIA,Same Thing (feat. Superorganism),50,200133,0,"['Gen Hoshino', 'Superorganism']","['1S2S00lgLYLGHWA44qGEUs', '0Wkm45quqfx3NepJpXDvwE']",2019-10-14,0.794,0.819,8,-5.494,1,0.0787,0.0647,0.0,0.335,0.788,109.991,4
446043,7nkLkg6bCssqm55EtUjdeF,Smaradhana,23,219040,0,['Chrisye'],['2NteKKMj3takKR3ABTd279'],1978-05-10,0.604,0.521,2,-9.114,1,0.0284,0.602,0.00863,0.0905,0.676,121.741,4
416899,08CHFiFOfHVSrAYSTx9rtw,"The Seasons, Op. 37 bis: January. By the Fireside",1,336013,0,"['Pyotr Ilyich Tchaikovsky', 'Lev Oborin']","['3MKCzCnpzw3TjUYs2v7vDA', '44P9PhsybqRwORYExdcT9L']",1957-10-10,0.419,0.0262,4,-28.581,0,0.0367,0.994,0.91,0.124,0.0402,74.459,3
233987,7x8MESVHbvgxuTCWaSZHYm,Mira a Jesús,12,269166,0,['Hermanos Alvarado'],['265oQ2nlMgAmMaLfhAyF7U'],1980-02-12,0.347,0.268,7,-15.643,1,0.028,0.865,8.39e-05,0.137,0.379,156.853,3
434566,2nEeGoj96r2kexatRHMamC,O Beijo do Adeus / Sublime Renúncia / Último Adeus - Ao Vivo,39,298947,0,['Di Paullo & Paulino'],['1e5A3rWcqk9WfLjeg5T3dI'],2002,0.446,0.599,3,-4.56,1,0.0286,0.261,0.0,0.831,0.44,100.674,3
