,id,followers,genres,name,popularity
133639,49EvDO2cHJAColNo0Ivths,4.0,[],Manorama,9
690448,2u0zCB008kLwigG23YOpUA,264.0,[],NTRSN,2
832648,2wfrcVpe3hHAkWAK9fEpjG,112.0,[],Quiet Noise,3
1033964,4pn2l0UnFxdRjQ2tyBTqA4,0.0,[],Efrem Smith,0
1042309,55uGIX9tW7tLPFiCM3xEZ7,45.0,[],"Les,TPD",0
997428,5cBXHUwPEFHePvKdQqFYzb,21366.0,[],GALAFUNK,20
11719,38PNH2DXyH7wiP3rUtliYA,6.0,[],Sejer,0
313961,2Yxu7G2VN59gTUDCnpvTRW,208.0,[],La Carie,12
1099830,5x5QBGluhw9Z6A7qeoVs0f,7.0,[],Michael Hermes,0
1037873,5mAuTRvFJ8CEPxA8xkgm77,141.0,[],Got Me for Life,0
733477,1yhYiRG1x4tmEisZPatChi,29.0,[],Force 10,0
263051,02aHdCoEpw3z9rOZ5J4Q2a,678.0,[],LIBSTOK,39
44537,1y6Fn42dMZ0pzupolzavVZ,922.0,"['carnaval limburg', 'streektaal']",Sjef Diederen,25
236148,0JJD3G7QpDq3LXzCkakqKn,32.0,[],Maria Mazo,0
68993,0CdtwFKaEDLi5QAkda8Rd1,4116.0,['czech folk'],Robert Krestan,34
40392,3T5ayvUS2cChwYZ6nnI5gg,0.0,[],Terry Kissan,13
1053874,4dv6Smz1RQiMrlUcdTCVMo,8.0,[],Pudu Attack & The Bystander Mr G,0
1075973,2LTPvaxhSp5pNXurMQrIyH,2.0,[],Revolt X,0
373290,4mWtcaQbpfis74uU8OatN7,26.0,[],Firdjel Medar,1
862571,5ze7Xbh1wwiWRo7SHa2Jku,75.0,[],Bruno Zwicker,1
87065,5nU6VDU4pkaIMFrFDLXcFg,0.0,[],Mugetsu,17
310822,7DmSLUPE6h9sBnR1pnqQ2L,52.0,['disney portugues brasil'],Mauricio Luz,18
638891,1lksY0YzUi3VC6eybX2n6U,81.0,['música pitiusa'],Isidor Marí,1
328468,5BZvOJC3h0AsdZEujTCXRh,6.0,[],Nina Gade,1
299581,2xuv55NSZnVo3h5lnVFPUM,17.0,[],Ury,1
880780,0XlXiaKkULPvHTmTHB3JwK,509.0,[],Female Species,29
126311,4wo1267SJuUfHgasdlfNfc,730107.0,"['alternative rock', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock', 'supergroup']",The Raconteurs,63
454132,7w9TaUmkEGBzCHyxNUXjZ6,87.0,[],Dog in a Bag,0
208056,5Rtx3wVP3t31H31IsBQK4T,547.0,['chill lounge'],Fluff,30
40921,07B4IkonoVgrdiorcbjJ25,0.0,[],Sofi Álvarez,0
693650,2RnOCIYCnfhwKILd7VDXh5,28.0,[],Shepperd,0
531064,1qb1OVoPvP5gNLBxD8gymL,124.0,[],Ray Rizzy,3
1074435,2JzhQYGos3RqV7MT5fWeek,83933.0,"['art pop', 'chillwave', 'indie rock']",Porches,50
765211,61q6sr6AiRdcSkbzTACguo,2722.0,[],WebCorno,28
663197,2tQ7EzEpu1KFpseMdHGSzL,4.0,[],Elizabeth Wright,0
197070,6JlWKJcDw1inuQ5nIyodiS,121.0,[],Decomposer,0
41912,7JzJ5uYYBkKD7Fqn2bl7fj,20.0,[],Un Mover,3
644857,1f2bEwBYt6dNS4QiZHqN9r,65.0,['deep eurodance'],Sydney Fresh,4
833216,0SY9U7vyA4Rfm6ikyyBwu3,28.0,[],Station 89,4
854309,3LMzjSALMScEOPaf7CcGZY,76.0,[],Ephor,1
534701,1ZVtD8BL5DwbMEkRPmoE1L,18.0,[],Lucky Pierres,1
30602,4mNrY8D5uTNbiCBtnh3YmL,29788.0,"['j-rap', 'japanese trap']",NORIKIYO,48
839968,55rxj6fNWqy7HkYN247kGC,8.0,[],Die Schoenen,0
1070443,13NUPhWAuOriOS4WZfWFUV,65.0,[],Toltec,3
494616,0deKIFIQmVEIWkFgKcl0ip,52.0,[],Missy Werner,1
35160,7oc9zyI7Oi70GGiz7B6LVK,802.0,[],Punkin Machine,31
607448,1vlReiUrPOz4V4SKqfMNKk,101.0,[],אורניום,4
1017037,44GpZrDE9c92RoqGWpdrSn,233.0,['pinoy metal'],Oremuz,1
74014,6Vri1Sn9BAdOZUz0eK1SK1,231.0,[],Juan Pino,20
340899,07SENPLsYpIMXAHDJoZDzE,528.0,[],Prep School,19
1075432,2hNEMcGtnzp1emSA6XtHf7,72.0,[],Jack Cade,3
550899,5h6mFfVWkhRnqLAZv4UeOt,9.0,[],Whilt,0
1080945,02c7cpyK3byoTQcHtxHWHS,2521.0,"['deconstructed club', 'escape room', 'glitch pop', 'hyperpop']",Golin,23
1104210,55odR0mFOdRcbpad24HMcv,7.0,[],"Jerry Meehan, Adrian Meehan, Nichol Thomson",0
458811,0FkUevCPX9liKanbiKLoHM,8.0,[],Justin Saragoza,0
145138,2jnIB6XdLvnJUeNTy5A0J2,2724198.0,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'teen pop']",Why Don't We,78
391780,2n3YRd9EUHxdwkcGsQNhiv,9.0,[],Daze Work,0
963077,4lxjHECBP7X7WnxjkeGcEk,681.0,['hi-tech'],Neonglo,5
301355,6crstFyy515LLxsMXPC6qh,90.0,[],浩旭,16
808558,65JXdPkjtVjQ9dDH5388zp,9.0,[],Sara Galán,1
976755,5SwRaVj0IK4sueKZqgqg1Y,71.0,[],Saga Cega,0
965019,5LCR8skCRekM49jnFom0bh,8.0,[],The Soul Mites,0
188028,2x2gRN4AcAe3iUwoKQQGQA,43.0,[],Pete Jacques,3
292959,7jFgRmNbS0ZFsHVFggHM0a,1611.0,"['neo-rockabilly', 'rockabilly', 'traditional rockabilly']",Benny Joy,17
701937,5Spy4JzBLNI3DIgGMQQxrO,102.0,[],Empty Flowers,0
68709,4Xrld2skW0VNYdFtfxmD4w,154.0,['slovak pop'],Laco Lucenic,9
389158,45CCm5Kky2EK12yYJBLpYK,108.0,[],Jerry LaRocca,2
607094,1HG6BB2Nd8MTzwoplGuh8s,770.0,[],Angelika,23
931555,7KgQyGUt4LCz5yX7VfJNAd,118.0,[],Final Words,15
644423,3di1sEDNJATd0YxvRPSjNj,19.0,[],The Melting Snow Quartet,0
557733,3yfuyEHYQCxIa5zlXpJpJg,0.0,[],NORMAN BROWN (GUITAR),0
384081,1G75fKFBAxdgJoWxbd2iOH,60.0,[],D.O.A,2
939045,1QBPp2ocankxXC1AgAtdSq,577.0,[],Juan Pablo Abalo,8
886525,56bZk5ODMBjqUQm1z44gBE,13144.0,['native american hip hop'],Xiuhtezcatl,34
193018,2I8kmXfekmu0qTqVeCh8bf,444.0,['finnish punk'],Vandaalit,6
581917,3pIIeWL4vZHhFGEQ9GlFxR,71.0,[],Nora Thiele,10
365330,6zLwLDuAh4EsGhV6vxn7lY,253.0,[],Grande Coral Evangélico,14
279474,02YBuMdu6EUu4UuktqpqQX,3702.0,['video game music'],Ola Strandh,40
995335,0mHSaPPhwmxoCLGC2eZkAB,37.0,[],Sascha Pierro,5
709183,1lRInjmy895Xg0JVWkavkN,82.0,[],Brandon Pisano,7
308380,6DtT0LQ9VOdkif4WoZPhyE,31.0,[],Mary Verdi,1
602014,2xh0uid2ei2yEfJfebTtqb,543.0,[],Madaski,7
532596,4ZtneeNr7AIap4S8P1WjX3,587.0,[],Dubians,5
753484,44we1Y1SLONszhn3TiXlEl,143.0,[],Claes Bang,4
57818,0OuDA1ePplbxn7dhbxjLs5,0.0,[],Alysha Parra,0
722191,6S7A3dWE8IEG5o7zNTYLNv,7.0,[],Rob Reddy's Honor System,0
750810,4eedtQW7K29sEm88WXP85U,35.0,[],Ning An,0
82895,5F0AQAjsHjjT67OBz9GLuz,79659.0,['khaliji'],Eissa Al Marzouk,35
978799,1H39MVSkrqbzRSf3vfNSp5,667.0,[],Autarkh,19
755799,4EEYbiH6eshBcZDh6PaqT3,700.0,[],Sarah Straub,13
686547,7G8QiPNiGXMg7miPgdfvYt,110.0,[],DJ Angola,2
96272,2FHV97AjOSu5Fe92kIGpjD,4353.0,[],Kayoh,38
517197,0p8vZguHujLU6IwdQOkyfS,164.0,[],Ane Leux,1
329758,4DRX9H3y8WLxqYspsWHpFR,276.0,['salsa'],Azuquita Y Su Orquesta Melao,10
223782,5wImrRSNf9IV8AbxlzTb55,991.0,[],VOMITORS,17
678449,4W1fQKzygSmiHFQA8ThdtX,113.0,"['belgian death metal', 'brutal deathcore', 'h8000']",Fatal Recoil,1
27549,6heih9iQueNueFWohpSCvv,633.0,[],Ramgharia,2
506989,6E6wj549XMsFWbm8njLpbN,15.0,[],J.Slaughter,0
805200,3OnLMjLWZUei8dl0RQf8iV,27.0,[],Stereo Sport,27
1025781,7y7MoLLzDDBmWJyyLbbT19,61.0,[],Habáname,0
87413,02M7MbMupqrU0WxrtLSA6k,0.0,[],FEE',0
229866,31ZhHgobxrv0v1tapOS1Zn,1285.0,['kamen rider'],Labor Day,22
701810,62IyvTqJhFhy1SZ1MbEQVj,677.0,['montreal indie'],Ben Shemie,17
1013512,028spw39vmok2Zk7JmNgvX,0.0,[],Artefex,0
726962,4euOAo7u4IP7La0UHoYmk2,58.0,[],Carol Lipnik,0
294126,2fh1Ka9cL1l7hntSv7v05f,7342.0,"['reggae en espanol', 'spanish reggae']",Malaka Youth,22
874429,49JQBIkbCJgJ9FNZAwnAhE,100.0,[],Hostile Breed,2
511822,5Gn7doGZ1cPCZuIuzVU6RD,186.0,[],S.H.O.U.T,4
663768,4cKQFbf66jj22h25lDHFOP,48.0,[],Alex Barroso & G-Martin,0
179221,4I29IR2MABOOQXGDdcYA2q,3377.0,"['bubblegrunge', 'garage psych', 'indie folk', 'indie rock']",Another Michael,37
30937,2DBgDkTFtst7ogEVN9Mrws,104.0,['kodomo no ongaku'],Hitomi Takimoto,34
439961,5UKxbnehpqQueAnAeGhadq,3097.0,[],The Metros,14
609859,39r9JqjIITKeFFFCgNf4uT,1.0,[],Lee Everett,0
952570,7rkbU6OGdSU3aaBfdfszey,1.0,[],Joe Ferrie,0
772835,2G36ZQYcbHLAABQMeYvf4o,1.0,['deep italo disco'],Tommy Bow,0
916216,3pBwsPmYJjWyLIZFs3v8no,2.0,[],Flight & Jontey,0
1084629,20VPpL23Iac6FVUfWqR8lh,309.0,[],Stef Meeder,23
101110,00H6mc1feLJi64SDfauUxJ,0.0,[],Raghavan Baria,0
582220,244GqyRFs70mx6u0EhR2ZY,1750.0,"['retro soul', 'souldies']",Ben Pirani,20
1008051,7KGjkNt9PBk3FxqcsGmiPn,836.0,[],Muppet,6
451480,3xgo4d2dht2btyfC15nESo,153.0,[],Me N Ma Girls,0
283259,0tVxsVM1inTy7d5nfBKQP6,485.0,[],Simone Nijssen,28
110300,0sQXx1Ji0yvldYg6cuEAOW,1813.0,['jazz drums'],Joey Baron,40
779655,290LwmoIrUgDAxG9pMhO3q,125.0,[],Toll,1
106043,2qzVfjlXt839zFEDjOFFwf,422.0,"[""preschool children's music""]",Bedtime Buddy,34
865628,2VeIkLbZzDq5QLR1hqQPHW,45.0,[],Ookoorookoo,0
1070251,6UcwvyNXYs9zISZ30DXUCd,27.0,['chill groove'],Dean Lambert,0
678319,1hs0p9iPiveMfZWNSny2Rt,32.0,[],The Moriartees,0
766200,3yNuqULnDNadBjGbtDtXSD,0.0,[],Luke Stills,0
880968,5dLUUj5dr2Ao0VpWKVf6Cg,4884.0,"['nyc rap', 'queens hip hop']",Ali Vegas,19
1031820,48bV2bkdqm0NOidUMpUfwA,254.0,[],Afterisya,8
292012,2WHzjtJJszoKOqVTBDyPd3,18.0,['kannada pop'],Chaithra Kotoor,5
533743,0zh0LGeDjSa65dZGdlPe9A,103.0,[],Endangered Species,7
948606,4NtfC6YOy7zwCbkyVBJe0w,3.0,[],P.K the Rulah,0
234994,5tkjRU2qSizrCvLKzvTwX8,172.0,[],Iuri Cunha,12
1021757,6cONgQtrwEDI8lKOFWkrMj,27.0,[],Artix,0
319621,2qsEe0bya5UH3qIWu3Vk4L,1.0,[],Cromit,0
906264,6j5Eh1MAZSRMe7iuHtLqSH,1.0,[],Joseph Heller,0
204560,6fcKznXNZWhk5eGwOfRQWK,1882.0,['chinese worship'],角聲使團,21
485886,4uN6AXw6ELetd6cIQbhB9M,419.0,[],Los Pelagatos,4
32402,6H8SjX28BTgSSf8Ndz8SJs,13626.0,"['j-rap', 'japanese old school hip hop']",DABO,39
173258,6lnEWBl7dhcA1FL5yqRHPO,51248.0,"['dark hardcore', 'gabba', 'happy hardcore', 'hardcore techno', 'uptempo hardcore']",Anime,48
784314,7vPLFGnMYOxPAzh2EZWCLr,170.0,[],Felonious: Onelovehiphop,5
1087047,1QcLmarnabZsloCZAhDMgI,337.0,[],Lucie Bernardoni,3
974834,1EHESyCiXzwj7bXwKEgFWE,11.0,[],Syncere,0
742090,0YgFSc6eJJRhhgDnTdifyt,2007.0,['lo-fi cover'],Yoga Beats,33
757938,6NjmXZS0hvrKr02zn34lLb,496.0,"['british choir', ""children's choir""]",New London Children's Choir,47
1076871,6w3WTHXhYnXWRPLal2dsjY,1437.0,['swedish indie rock'],I Don't Speak French,29
89034,6ymtMrlytVLgaUui3B3mD0,1.0,[],Ashley Addison,11
789616,68OYV953yZuPoaQTuKS87u,25.0,[],H.Y.R.A.,0
1101933,0PMEIigr3h1Kx4KdIveTPL,119.0,['indie singer-songwriter'],Allison Sattinger,0
252675,5P0QvcHBrNeKprFGmolnMj,136.0,['christelijk'],Ron Schröder,22
807896,1FbQQ7y599ayhGU5XFdygN,0.0,[],Rupesh Mitter,0
15110,4DQMljEQDpRjktnLMb2T3g,2.0,[],Jazz Matutino Listas De Reproducción,1
159792,4vGTPL1NBjxc64vFmEgmJ3,6808.0,['bandinhas'],Flávio Dalcin & Banda Ouro,26
215729,2VBMDMZoDfggXrtQSjaThW,30.0,[],Ria Raju,0
634436,4vLA4Urwigf7g85kACObbS,148.0,[],Rudolph Buchbinder,1
1081837,07RDxRwlKDfQfcawFSQiza,1.0,[],Funk Machine,5
521753,2CtJ90yJjxn0nL4a2lH0SA,12386.0,['dfw rap'],Jayson Lyric,14
61861,0V4IscoIfSrqSxgl6LILST,11929.0,"['classic opm', 'manila sound']",Tito Mina,36
615347,2EPlrMB710RkPJAWiVGIjd,196.0,[],Sebastián Cedillo y Su Danzonera,7
574379,61LoHXsI9sGJ20BSuDzCCP,361.0,[],notliam.,30
341547,4JnEORiBXfY8Qw2rT77oVQ,25129.0,[],Maire Wink,36
547151,4bWkmyKJMMSQ8NNDjzZfvm,134.0,[],NagashBeatz,12
535437,7MwrsCIC6ViKMHiVFNJw5Q,261.0,[],Nabila Ellisa,6
424540,54EQsA1xLCrYHOo6TRJEn7,48.0,[],DJ Theory,0
527257,7A9XBu8IjjWutvO1F0YFWi,6.0,[],Gianluigi Gelmetti/Thomas Hampson/Orchestra della Toscana,0
946280,57Gf1CZmjgCJSANHt0pPgL,14.0,[],Sweetz,0
547983,7sbq6t503omImbup1N0VSN,1326.0,"['deep smooth jazz', 'smooth jazz']",Kim Pensyl,26
228645,0UDgijH0HE1I2QxWX5F0R4,263.0,['japanese instrumental'],Hands two Hands,22
1019797,5tKMLOgg1ZMCsyWb8AxZqK,7.0,[],McAree,0
646707,1Sxp7YrEejs1PuyqZoBMrl,684.0,"['afro house', 'underground rap']",Gumz,14
890249,7830Z59eLXCljbqzwmqmKn,4.0,[],Andrew Graham,0
600468,3Tp9M4rg9SRYW8nJAHXZZl,21.0,[],DC Canada Education,1
113773,010K3v2gCD5vsAYRJGEyOS,0.0,[],Decatur Jay,0
409348,2kRKQ65fjuqgn9SCfGO4px,220.0,[],Guilherme Treeze,0
862025,6V6WmRbD4PV5k1xVOEtkcQ,75.0,['chinese traditional'],Lily Yuan,1
383364,4rGwEMUHIHnjkPZMBqIF8T,0.0,[],Anton Dermota/Erich Kunz/Sena Jurinac/Friedl Riegler/Else Schürhoff/Wiener Philharmoniker/Herbert von Karajan,0
928396,2HOInTYS5UT0Hg1DP0p3pP,69.0,[],Legendary,6
439770,0KfQj0nNgTWRxhj94iD5Z5,2138.0,"['british jazz', 'progressive jazz fusion']",Roller Trio,8
835377,6JA9vZHZF6nAEyduBq3wbj,32.0,[],Celestial Spirit,0
924931,5E53dv2qtMWpaz6MY4lOWj,5.0,[],DJ Shtin,0
1103967,6kbHt6DIN07NAVY3M62xpH,879.0,[],Noah Cleveland,15
460722,5hK7vFdj8aIuaWAnBsDQA3,31.0,[],Sexto Blinda G,4
444507,40QepulV493VVhpCsBL6Uu,365.0,[],Vernon Garrett,8
30045,4KeWcgX8sNnLLdPqb0FYQo,20221.0,"['classic j-rock', 'japanese garage rock']",THE TIMERS,29
601689,5TsgZ32diOrSQOL3MZWUYE,36.0,['west african jazz'],Guelewar Band Of Banjul,0
411543,6g4Ohf3GfrMyJFK0IFSCnl,319.0,[],Sade Serena,17
1009629,171J7OOuvqRi5QFVKZZ3tK,6.0,[],Harry Babasin Quintet,0
918817,6NfDGdXmQ4YhLwn8GosKSI,158.0,[],Suntrapp,2
594181,3rGisuNqBnswZNsq5myw3y,58.0,[],Jareb Ruano Ministries,13
772377,3DvJVRGYwjLlvvh5jyr3sb,242.0,['covertrance'],DJ Maniac,0
344863,1ifHiIh5dKYf4VfrJpxmA9,50.0,[],Syubidupidapap,13
1033982,2YWLTkkLWxYDl4lviopuG0,1498.0,[],Ernest Cline,43
1100122,5PiliIcPV9nrgcqoKdhwoL,16.0,[],Sime,2
15553,5dglEMTPiIPQB24M0EUGZA,83.0,[],Erkki Marjasvaaran Orkesteri,24
203292,3ognMXS3PJq2gCkzReq4bE,123462.0,"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",Los De Guamuchil,47
81921,0LFstXaDPIMhKFRYP3YMT9,49.0,['opera'],Eric Garrett,28
625080,1xeDGieMahHmEXknZ18Wug,92.0,[],Hunker Down,1
444351,1dQGxZeSRJ9wZhdTLKCefl,2.0,[],Groove Society Sweden,0
405127,3IgtDJFMqCjQwP4LGyuUvo,2.0,[],Oxyden Shadow,0
532987,6mTqc7gzS9p1JeHF7Rz7hI,2.0,[],Major Glenn Miller And The American Band Of The Allied Expeditionary Forces,0
659646,6pJolUMKIyMtCUMCRasLho,307.0,[],The Sleeper,1
1023286,4FeAaBRk7wG0ZhuIPZST3c,1883.0,"['danish death metal', 'danish metal', 'melodic death metal']",Withering Surface,13
966820,7Llx1C18k3Szqr13UptYwb,21.0,[],Everyday Victory,0
68980,3qoTlYFOahAlAh9ee3qnbs,57790.0,['hamburg electronic'],HOSH,56
396951,3WGLbGZuvjz4vJFgw9cEJp,333.0,[],Roadside Bombs,4
987157,5YSr9WT1FZDDuV2w6q7iug,93.0,[],Athene,11
884423,0DoNSZa1R1DV69oY1djlbf,4007.0,['electronic rock'],Culture Wars,39
1017781,0uSLynoR94AXrnS9FnFHmO,348.0,['german stoner rock'],The Moth,3
1041335,6rwLiLDcnMuQ884DfK8rSr,5517.0,['trap mexicano'],Ilgz,14
758957,1MDiOald1mYAvnaAgZJiU0,1164.0,['afghan pop'],Baryalai Samadi,9
1038401,7krcsOhIr03VsiJxkZ2CWd,20.0,[],Joelle Sahar,1
918592,4K2lv7igAqlyWv3dIBGGsd,5.0,[],Madison Marie and Mackenzie Paige,0
225486,4d64XKTAIj10HXwQ07IVuR,450.0,[],Chris Grant Jr.,9
429061,6oWOkFrZIxlXt1TnVilsz1,39.0,[],Ninks,1
534963,5thP4x3eErFBfw3IaXy0xC,371.0,[],Ave Sol Chamber Choir,20
1003758,0U60LIiRsM45WcgvGlfEN6,320.0,[],Belaid Branis,3
868080,6vt4wTu064O5pEIie4hgpV,267.0,[],D.I.P.,1
1013090,7DrI5nFd1iNkHw5EStxG6E,40.0,[],Scott of the Antarctic,0
1102319,5z7IOG4P2DYlrK9tkswuUq,1.0,[],J and J Feat Paris Low,0
514500,3DqA4b0LtaVnQPvou9Sszv,22.0,[],Significant Others,2
465727,5Ne9LXHSAd1cdnU8rL7Ucv,207.0,[],Esther Walker,9
552240,4xzCffQcE4hT0szfXR8aao,1.0,[],Forty Fingers,0
592397,3fDybX116Sqoc5FrHY7mu4,12.0,[],Vic Lewis And Jack Parnell's Jazzmen,0
465344,6y4PPLiPuVVbOuqw9CLcGF,2.0,[],Diane Michel,0
881308,1ODN0NN2lHWSy0vniDH3pJ,17.0,[],Group 5,0
499716,3Ln7ENU1DD5Dhg9rwIiQNA,54.0,[],Andrea Senatore,3
199651,3fb6M5p2KWAJ74vV3NlRUl,1012.0,['traditional scottish folk'],Blair Douglas,21
189127,1AM52XHXnWAEqnQwpxTLWm,1045346.0,['turkish pop'],EDIS,67
288411,67MzQRkLBlxU7fTlGjLRW8,1449.0,[],Chelley,28
302845,0M0XSBLInaOvI1iLtTfyfK,1387.0,[],XIX,19
1091193,1mELdWyGutR9vgup9v0nbC,6.0,[],Lauren Whistler,0
41181,1ajTNNVF6RGEgDYeIulTqB,19157.0,"['grupera', 'musica costena']",Los Tinos,40
833778,6b0TUydvuFHiCMET4SZ0L2,14285.0,"['melodic metalcore', 'metalcore']",No Bragging Rights,31
240659,3EEfaEgFdVmIcKbZkglyw5,869.0,['grindcore'],Takafumi Matsubara,6
712361,41VVnIg7eBBs0fhfqWntHx,21.0,[],FeelItUp,8
324101,2DRJZp8Wu9cxLKeistL6fK,76.0,"['florida death metal', 'miami metal']",Maedusa,0
837397,7sBukYusPQSPVW28Jv6N8u,5.0,[],Dead City Psychos,0
162665,49QW5bbN3ta3IGezNZVwmb,1510.0,['brazilian edm'],Camilla Brunetta,36
194747,5QBfJSoAGPs4GJEgavpICd,977.0,[],Gabriel Lion,28
586979,1qMzCnXf7eTVqr4ERVkqCU,5.0,[],Edwin Po,0
789610,3muUVdKjvEAgtPYsYOwA4v,0.0,[],Mega Force,0
234304,78YtVetVW7irJJNIgqYiTY,166.0,[],DJ Damage,4
733823,31mY8ormhZIDCB7VofEteC,4.0,[],Milan Subota,0
545518,6f3RqjyGEM9a2qb90OGinq,1.0,[],Beth Mullaney,0
795932,7khdgN03fLLVLQ33GFC5IH,20.0,[],X.A.O.S,0
1027298,5sBK07M18aPlCZqvSFDtIQ,1.0,[],Neil Sedanka,0
501252,3lMehgTiTUk8GWUs9XKjy3,3.0,[],Civil Lies,0
817124,0GKSOHs9cO4oepnoV7f80M,92.0,[],Pastoral de Música,12
205490,0cy9OWgiMAbic6hxKX5PK7,12.0,[],Salzburg Camerata Academica,0
148812,00Heum5DpLBS7XontgglT3,0.0,[],Arya Craig,0
1047519,6RxL61xhx3Ox1EyyipTy8c,52.0,[],No Destiny,8
595963,3Mu0Eq4LONJfVgpsiwBxoM,176.0,['college a cappella'],Harvard Callbacks,3
698085,5wacQnN4bdCk3MxukZqHKn,110.0,[],Doom in Hell,6
76356,6RJXSfbIkEMoCJ8GAg2dVO,80376.0,"['swedish idol pop', 'swedish pop']",Victor Leksell,70
1095914,04BkZPbC40CxjIipgCIhTD,61.0,[],Ultraphonic,0
504828,4RaDmdCS2DrLR5IRCPkdRQ,64.0,[],Honey J,10
341571,4y4uRSNiwurNnkWn9I0z7R,618.0,[],Plan de Escape,26
1074594,50U1jrMV6FoddCGhjovDpG,12845.0,"['black death', 'canadian black metal', 'voidgaze', 'war metal']",Revenge,26
646719,3YdMH23bYWSknJ48k7gks7,80.0,[],Cho Jang Hyuk,2
659531,7rwWMbdTqtal5RGP41ZxBQ,9.0,[],Attack Sound,0
1099165,3BrPT92cBI4ROEiWbI4WEL,591.0,[],Fady Badr,0
71886,0HRO8HleGgGfRdgsPAPFDc,1.0,[],Kid Everest,0
92970,02MEcChR4vZmMZdp7nJGnB,0.0,[],Tre The Boogie Man on Drums,0
100211,46Zmt7r3UnXMq2dseZ87jg,0.0,[],Teron Rushing,2
49168,6UD4FlKheqYI40jvwZavH8,13986.0,[],Lawrence Hancock,49
872961,4MeTTvybiB9V2RrEdlHV3V,514.0,[],David Thurlow,15
26779,1hYkTNl6h28hwB6IZJ3nfB,483.0,[],Bhavya Pandit,30
179233,2ULstknuMUacDoAFmVk9uN,1121.0,[],Mads Mathias,12
330505,0WQe5fEsADvLQ56S5Yi9vY,7.0,[],Los Guayres,0
815520,5pXiz9xfDkjv5oG8D9w1Sf,11.0,[],Zambricki,0
296801,60ecvmefIXZsBEJhPxZL3T,4078.0,"['detroit hip hop', 'detroit trap']",Cash Paid Elway,21
697084,1ObTJzEkirlCEboNn5wN5I,79.0,[],Koralyst,0
17022,01L6jvexr6BpNIfs0wHGkn,9225.0,[],ASM,44
757937,6UUUHimXhmTQ5dyJTsWLvg,958.0,[],Ian Tilley,28
479922,3ySC63njiZc5BSGGuoQRf3,6.0,[],Cool Brothers,0
671059,7tMW6BK8HbT7AaoIcOVRTB,0.0,[],Clemmy,0
331025,7K0MV6YdHHDqCnOePIY7DH,8.0,[],StCyr,0
108025,0AnAc0vDGHeKBdBHsIF4N4,0.0,[],Taylor Penrose,0
278846,4kUhwuxqMLSTpGMRTsAqUU,11.0,[],Chris Farren,5
919975,61Fjoltmbq1grSstdICRJb,369.0,[],Небро,21
91149,4aMeIY7MkJoZg7O91cmDDd,31003.0,"['african-american classical', 'indie jazz']",Adrian Younge,52
27719,3YB3OfnIna8ZeAMye6xgWF,0.0,[],Anuj Kumar,0
70977,09xyJffWniOMEkRfEGcpc4,0.0,[],Jermel Crawford,0
344750,3ChPr5GzqpRGQhdCANsSA0,77.0,[],Cilice Orchestra,0
750417,1wpNF7mBf9rPCauvnl7LiI,227.0,[],Leigh Gracie,14
426658,6IfQKti5Zou9zoxvqpLd4C,75.0,[],Audrey Martells,2
927482,3bheGziUeI0QbuoVx9wnBg,12.0,[],Yo Soybean,0
758008,1RJ1Bll6nkK6lCFEdsfwHI,0.0,[],"Hemlata, K. J. Yesudas, Suresh Wadkar, Chorus, Ravindra Jain",0
774234,1pQ7Yy0ZvVrFPdbtEIjcqO,19.0,[],Ottestad,0
1035049,1ibqlb56AZNvfN4lIz73KM,2.0,[],Hofmann & Kareba,0
352318,3Mz0Zk0pwDGrgB1VmmzchJ,186.0,['german metalcore'],All Its Grace,1
507095,0n7MD7nHUVmBhP6U6LZ7uQ,18.0,[],Juan Sorroche,2
122960,039UU2QjSGTBjVOjjLHrrI,5.0,[],Chicago ATM,0
723499,0dZLs7RSJlSslUPBOr32ns,1.0,[],Nene & Toon,0
236116,1wN08ijpGPrBD2njCMdQX6,19.0,"['german baroque', 'german renaissance']",Christian Erbach,1
275591,2yrDcZOG852sQedI47WMQi,3268.0,"['rwandan gospel', 'swahili gospel']",Ambassadors Of Christ Choir,19
279772,3SwL5pTU44JKMPr1dkJvSS,746.0,[],Ant+Shift,18
1059176,7MgIzfl96NCgHN8jXAd0FK,60.0,[],Kemst,15
436504,6nBLYSAbJ8zaCXT4qGRy1R,15.0,[],Spice of Life,0
92917,34uGMERnU9XHnmQDnK03Gj,51799.0,"['danspunk', 'eurovision', 'swedish alternative rock']",Lillasyster,56
141078,0DW7boyjvbaSP3OJ72sXgC,176300.0,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'symphonic rock']",Al Stewart,56
614852,0TaEKjhB31nWflngi9lNng,45.0,[],Heckmann,2
832553,3lQCWpC6ukM48ibcK4S6bR,638.0,[],Antonio Forcione Quartet,6
737712,20qIQ65im0iGzwjmsig6nJ,6.0,[],Barbara Leigh,0
260557,4Ry6S0ev8r2Y3e6bjJSsO9,69.0,['deep motown'],Suzee Ikeda,1
682965,03daYcrox6hzjCWujwLyTn,278.0,"['deconstructed club', 'experimental club']",Rxm Reality,2
